Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerCorr TerrCorr TCBougGrav TCBougAn
-111.593093 42.873238 451558.607803 4746908.833139 1852.408000 3195.427000 19.716744 0.863028 -34.335043 11.8941 0.520 3199.014267 -9.36273
-111.593094 42.873216 451558.581951 4746906.403508 1852.408000 3195.417000 19.714759 0.863028 -34.335043 11.8941 0.520 3199.006252 -9.37075
-111.593094 42.873194 451558.556998 4746903.973870 1852.408000 3195.409000 19.712774 0.863028 -34.335043 11.8941 0.520 3199.000237 -9.37676
-111.593094 42.873172 451558.533024 4746901.544226 1852.408000 3195.402000 19.710789 0.863028 -34.335043 11.8941 0.520 3198.995222 -9.38178
-111.593094 42.873150 451558.509949 4746899.114575 1852.408000 3195.397000 19.708804 0.863028 -34.335043 11.8941 0.520 3198.992208 -9.38479
-111.593094 42.873129 451558.487937 4746896.685028 1852.408000 3195.393000 19.706909 0.863028 -34.335043 11.8941 0.520 3198.990102 -9.3869
-111.593094 42.873107 451558.466822 4746894.255364 1852.408000 3195.392000 19.704924 0.863028 -34.335043 11.8941 0.520 3198.991088 -9.38591
-111.593094 42.873085 451558.446606 4746891.825693 1852.408000 3195.392000 19.702939 0.863028 -34.335043 11.8941 0.520 3198.993073 -9.38393
-111.593094 42.873063 451558.427369 4746889.396015 1852.408000 3195.394000 19.700954 0.863028 -34.335043 11.8941 0.520 3198.997058 -9.37994
-111.593094 42.873041 451558.409032 4746886.966331 1852.408000 3195.398000 19.698969 0.863028 -34.335043 11.8941 0.520 3199.003043 -9.37396
-111.593094 42.873019 451558.391592 4746884.536641 1852.408000 3195.404000 19.696983 0.863028 -34.335043 11.8941 0.520 3199.011028 -9.36597
-111.593094 42.872997 451558.374969 4746882.106834 1852.408000 3195.412000 19.694998 0.863028 -34.335043 11.8941 0.520 3199.021013 -9.35599
-111.593094 42.872975 451558.359162 4746879.676910 1852.408000 3195.421000 19.693013 0.863028 -34.335043 11.8941 0.520 3199.031998 -9.345
-111.593094 42.872954 451558.344090 4746877.247092 1852.408000 3195.432000 19.691118 0.863028 -34.335043 11.8941 0.520 3199.044893 -9.33211
-111.593094 42.872932 451558.329834 4746874.817046 1852.408000 3195.445000 19.689133 0.863028 -34.335043 11.8941 0.520 3199.059878 -9.31712
-111.593094 42.872910 451558.316149 4746872.386996 1852.408000 3195.460000 19.687148 0.863028 -34.335043 11.8941 0.520 3199.076864 -9.30014
-111.593094 42.872888 451558.303200 4746869.956941 1852.408000 3195.476000 19.685163 0.863028 -34.335043 11.8941 0.520 3199.094849 -9.28215
-111.593094 42.872866 451558.290739 4746867.526661 1852.408000 3195.494000 19.683178 0.863028 -34.335043 11.8941 0.520 3199.114834 -9.26217
-111.593094 42.872844 451558.278769 4746865.096488 1852.408000 3195.513000 19.681193 0.863028 -34.335043 11.8941 0.520 3199.135819 -9.24118
-111.593094 42.872822 451558.267287 4746862.666089 1852.408000 3195.533000 19.679208 0.863028 -34.335043 11.8941 0.520 3199.157804 -9.2192
-111.593094 42.872800 451558.256051 4746860.235689 1852.408000 3195.554000 19.677222 0.863028 -34.335043 11.8941 0.520 3199.180789 -9.19621
-111.593093 42.872778 451558.245058 4746857.805176 1852.408000 3195.576000 19.675237 0.863028 -34.335043 11.8941 0.520 3199.204774 -9.17223
-111.593093 42.872757 451558.234147 4746855.374552 1852.408000 3195.599000 19.673343 0.863028 -34.335043 11.8941 0.520 3199.229669 -9.14733
-111.593093 42.872735 451558.223236 4746852.943927 1852.408000 3195.622000 19.671357 0.863028 -34.335043 11.8941 0.520 3199.254654 -9.12235
-111.593093 42.872713 451558.212161 4746850.513304 1852.408000 3195.646000 19.669372 0.863028 -34.335043 11.8941 0.520 3199.280640 -9.09636
-111.593093 42.872691 451558.200841 4746848.082571 1852.408000 3195.670000 19.667387 0.863028 -34.335043 11.8941 0.520 3199.306625 -9.07038
-111.593093 42.872669 451558.189030 4746845.651842 1852.408000 3195.694000 19.665402 0.863028 -34.335043 11.8941 0.520 3199.332610 -9.04439
-111.593093 42.872647 451558.176648 4746843.221116 1852.408000 3195.717000 19.663417 0.863028 -34.335043 11.8941 0.520 3199.357595 -9.01941
-111.593093 42.872625 451558.163530 4746840.790396 1852.408000 3195.740000 19.661432 0.863028 -34.335043 11.8941 0.520 3199.382580 -8.99442
-111.593093 42.872603 451558.149351 4746838.359684 1852.408000 3195.762000 19.659447 0.863028 -34.335043 11.8941 0.520 3199.406565 -8.97044
-111.593093 42.872581 451558.134110 4746835.928979 1852.408000 3195.784000 19.657462 0.863028 -34.335043 11.8941 0.520 3199.430550 -8.94645
-111.593093 42.872560 451558.117400 4746833.498395 1852.408000 3195.804000 19.655567 0.863028 -34.335043 11.8941 0.520 3199.452445 -8.92455
-111.593093 42.872538 451558.099138 4746831.067823 1852.408000 3195.823000 19.653582 0.863028 -34.335043 11.8941 0.520 3199.473430 -8.90357
-111.593093 42.872516 451558.079080 4746828.637485 1852.408000 3195.841000 19.651596 0.863028 -34.335043 11.8941 0.520 3199.493416 -8.88358
-111.593093 42.872494 451558.056899 4746826.207162 1852.408000 3195.857000 19.649611 0.863028 -34.335043 11.8941 0.520 3199.511401 -8.8656
-111.593093 42.872472 451558.032433 4746823.777077 1852.408000 3195.872000 19.647626 0.863028 -34.335043 11.8941 0.520 3199.528386 -8.84861
-111.593093 42.872450 451558.005436 4746821.347232 1852.408000 3195.885000 19.645641 0.863028 -34.335043 11.8941 0.520 3199.543371 -8.83363
-111.593093 42.872428 451557.975499 4746818.917519 1852.408000 3195.896000 19.643656 0.863028 -34.335043 11.8941 0.520 3199.556356 -8.82064
-111.593094 42.872406 451557.942542 4746816.488049 1852.408000 3195.905000 19.641671 0.863028 -34.335043 11.8941 0.520 3199.567341 -8.80966
-111.593094 42.872385 451557.906157 4746814.058937 1852.408000 3195.912000 19.639776 0.863028 -34.335043 11.8941 0.520 3199.576236 -8.80076
-111.593094 42.872363 451557.866262 4746811.630071 1852.408000 3195.917000 19.637791 0.863028 -34.335043 11.8941 0.521 3199.583221 -8.79278
-111.593094 42.872341 451557.822366 4746809.201567 1852.408000 3195.919000 19.635806 0.863028 -34.335043 11.8941 0.521 3199.587206 -8.78879
-111.593095 42.872319 451557.774307 4746806.773425 1852.408000 3195.920000 19.633821 0.863028 -34.335043 11.8941 0.521 3199.590191 -8.78581
-111.593095 42.872297 451557.721921 4746804.345536 1852.408000 3195.919000 19.631836 0.863028 -34.335043 11.8941 0.521 3199.591177 -8.78482
-111.593096 42.872275 451557.664802 4746801.918236 1852.408000 3195.915000 19.629850 0.863028 -34.335043 11.8941 0.521 3199.589162 -8.78684
-111.593096 42.872253 451557.602865 4746799.491191 1852.408000 3195.910000 19.627865 0.863028 -34.335043 11.8941 0.521 3199.586147 -8.78985
-111.593097 42.872231 451557.535786 4746797.064738 1852.408000 3195.903000 19.625880 0.863028 -34.335043 11.8941 0.521 3199.581132 -8.79487
-111.593098 42.872210 451557.463483 4746794.638655 1852.408000 3195.893000 19.623985 0.863028 -34.335043 11.8941 0.521 3199.573027 -8.80297
-111.593098 42.872188 451557.385627 4746792.212944 1852.408000 3195.882000 19.622000 0.863028 -34.335044 11.8941 0.521 3199.564012 -8.81199
-111.593099 42.872166 451557.302140 4746789.787829 1852.408000 3195.870000 19.620015 0.863028 -34.335044 11.8941 0.521 3199.553997 -8.822
-111.593100 42.872144 451557.212938 4746787.363197 1852.408000 3195.856000 19.618030 0.863028 -34.335044 11.8941 0.521 3199.541982 -8.83402
-111.593101 42.872122 451557.117858 4746784.938940 1852.408000 3195.840000 19.616045 0.863028 -34.335044 11.8941 0.521 3199.527967 -8.84803
-111.593102 42.872100 451557.016819 4746782.515170 1852.408000 3195.824000 19.614060 0.863028 -34.335044 11.8941 0.521 3199.513953 -8.86205
-111.593103 42.872079 451556.909738 4746780.091886 1852.408000 3195.807000 19.612165 0.863028 -34.335044 11.8941 0.521 3199.498847 -8.87715
-111.593104 42.872057 451556.796698 4746777.669088 1852.408000 3195.789000 19.610180 0.863028 -34.335044 11.8941 0.521 3199.482833 -8.89317
-111.593106 42.872035 451556.677615 4746775.246555 1852.408000 3195.771000 19.608195 0.863028 -34.335044 11.8941 0.521 3199.466818 -8.90918
-111.593107 42.872013 451556.552655 4746772.824508 1852.408000 3195.753000 19.606210 0.863028 -34.335044 11.8941 0.521 3199.450803 -8.9252
-111.593108 42.871991 451556.421816 4746770.402835 1852.408000 3195.734000 19.604224 0.863028 -34.335044 11.8941 0.521 3199.433788 -8.94221
-111.593110 42.871969 451556.285262 4746767.981536 1852.408000 3195.717000 19.602239 0.863028 -34.335044 11.8941 0.521 3199.418773 -8.95723
-111.593111 42.871948 451556.143155 4746765.560386 1852.408000 3195.700000 19.600344 0.863028 -34.335044 11.8941 0.521 3199.403668 -8.97233
-111.593113 42.871926 451555.995659 4746763.139608 1852.408000 3195.683000 19.598359 0.863028 -34.335044 11.8941 0.521 3199.388653 -8.98735
-111.593115 42.871904 451555.843100 4746760.718977 1852.408000 3195.668000 19.596374 0.863028 -34.335044 11.8941 0.521 3199.375638 -9.00036
-111.593116 42.871882 451555.685641 4746758.298491 1852.408000 3195.655000 19.594389 0.863028 -34.335044 11.8941 0.521 3199.364623 -9.01138
-111.593118 42.871860 451555.523607 4746755.878038 1852.408000 3195.643000 19.592404 0.863028 -34.335044 11.8941 0.521 3199.354609 -9.02139
-111.593120 42.871839 451555.357327 4746753.457614 1852.408000 3195.633000 19.590509 0.863028 -34.335044 11.8941 0.521 3199.346503 -9.0295
-111.593122 42.871817 451555.187289 4746751.037217 1852.408000 3195.625000 19.588524 0.863028 -34.335044 11.8941 0.521 3199.340489 -9.03551
-111.593124 42.871795 451555.013738 4746748.616733 1852.408000 3195.619000 19.586539 0.863028 -34.335044 11.8941 0.521 3199.336474 -9.03953
-111.593126 42.871773 451554.837082 4746746.196050 1852.408000 3195.615000 19.584554 0.863028 -34.335044 11.8941 0.521 3199.334459 -9.04154
-111.593128 42.871751 451554.657893 4746743.775273 1852.408000 3195.614000 19.582569 0.863028 -34.335044 11.8941 0.521 3199.335444 -9.04056
-111.593130 42.871730 451554.476577 4746741.354067 1852.408000 3195.616000 19.580674 0.863028 -34.335044 11.8941 0.521 3199.339339 -9.03666
-111.593132 42.871708 451554.293543 4746738.932540 1852.408000 3195.620000 19.578689 0.863028 -34.335044 11.8941 0.521 3199.345324 -9.03068
-111.593134 42.871686 451554.109363 4746736.510687 1852.408000 3195.626000 19.576704 0.863028 -34.335044 11.8941 0.521 3199.353309 -9.02269
-111.593136 42.871664 451553.924526 4746734.088285 1852.408000 3195.634000 19.574719 0.863028 -34.335044 11.8941 0.521 3199.363294 -9.01271
-111.593138 42.871642 451553.739522 4746731.665439 1852.408000 3195.645000 19.572733 0.863028 -34.335044 11.8941 0.521 3199.376279 -8.99972
-111.593140 42.871620 451553.554923 4746729.242035 1852.408000 3195.657000 19.570748 0.863028 -34.335044 11.8941 0.521 3199.390264 -8.98574
-111.593142 42.871599 451553.371135 4746726.817959 1852.408000 3195.672000 19.568853 0.863028 -34.335044 11.8941 0.521 3199.407159 -8.96884
-111.593144 42.871577 451553.188813 4746724.393206 1852.408000 3195.687000 19.566868 0.863028 -34.335044 11.8941 0.521 3199.424144 -8.95186
-111.593146 42.871555 451553.008283 4746721.967664 1852.408000 3195.704000 19.564883 0.863028 -34.335044 11.8941 0.521 3199.443130 -8.93287
-111.593148 42.871533 451552.830280 4746719.541548 1852.408000 3195.722000 19.562898 0.863028 -34.335044 11.8941 0.521 3199.463115 -8.91288
-111.593150 42.871511 451552.655130 4746717.114524 1852.408000 3195.740000 19.560913 0.863028 -34.335044 11.8941 0.521 3199.483100 -8.8929
-111.593152 42.871489 451552.483241 4746714.686700 1852.408000 3195.758000 19.558928 0.863028 -34.335044 11.8941 0.521 3199.503085 -8.87291
-111.593154 42.871467 451552.315268 4746712.258181 1852.408000 3195.776000 19.556943 0.863028 -34.335044 11.8941 0.521 3199.523070 -8.85293
-111.593155 42.871446 451552.151454 4746709.828745 1852.408000 3195.794000 19.555048 0.863028 -34.335044 11.8941 0.521 3199.542965 -8.83303
-111.593157 42.871424 451551.992372 4746707.398499 1852.408000 3195.810000 19.553063 0.863028 -34.335044 11.8941 0.521 3199.560950 -8.81505
-111.593159 42.871402 451551.838186 4746704.967440 1852.408000 3195.824000 19.551078 0.863028 -34.335044 11.8941 0.521 3199.576935 -8.79906
-111.593160 42.871380 451551.689466 4746702.535566 1852.408000 3195.837000 19.549093 0.863028 -34.335044 11.8941 0.521 3199.591920 -8.78408
-111.593162 42.871358 451551.546295 4746700.102986 1852.408000 3195.847000 19.547107 0.863028 -34.335044 11.8941 0.521 3199.603906 -8.77209
-111.593163 42.871336 451551.409081 4746697.669476 1852.408000 3195.855000 19.545122 0.863028 -34.335044 11.8941 0.521 3199.613891 -8.76211
-111.593165 42.871314 451551.278070 4746695.235367 1852.408000 3195.860000 19.543137 0.863028 -34.335044 11.8941 0.521 3199.620876 -8.75512
-111.593166 42.871292 451551.153424 4746692.800436 1852.408000 3195.862000 19.541152 0.863028 -34.335044 11.8941 0.521 3199.624861 -8.75114
-111.593167 42.871270 451551.035228 4746690.364904 1852.408000 3195.860000 19.539167 0.863028 -34.335044 11.8941 0.521 3199.624846 -8.75115
-111.593168 42.871248 451550.923725 4746687.928769 1852.408000 3195.855000 19.537182 0.863028 -34.335044 11.8941 0.521 3199.621831 -8.75417
-111.593170 42.871226 451550.818915 4746685.492033 1852.408000 3195.845000 19.535197 0.863028 -34.335044 11.8941 0.521 3199.613816 -8.76218
-111.593171 42.871204 451550.720719 4746683.054916 1852.408000 3195.832000 19.533212 0.863028 -34.335044 11.8941 0.521 3199.602801 -8.7732
-111.593171 42.871182 451550.629300 4746680.617308 1852.408000 3195.815000 19.531227 0.863028 -34.335044 11.8941 0.521 3199.587787 -8.78821
-111.593172 42.871160 451550.544494 4746678.179431 1852.408000 3195.794000 19.529242 0.863028 -34.335044 11.8941 0.521 3199.568772 -8.80723
-111.593173 42.871139 451550.466221 4746675.741175 1852.408000 3195.769000 19.527347 0.863028 -34.335044 11.8941 0.521 3199.545667 -8.83033
-111.593174 42.871117 451550.394236 4746673.302763 1852.408000 3195.740000 19.525362 0.863028 -34.335044 11.8941 0.521 3199.518652 -8.85735
-111.593174 42.871095 451550.328377 4746670.864308 1852.408000 3195.707000 19.523376 0.863028 -34.335044 11.8941 0.521 3199.487637 -8.88836
-111.593175 42.871073 451550.268481 4746668.425812 1852.408000 3195.671000 19.521391 0.863028 -34.335044 11.8941 0.521 3199.453622 -8.92238
-111.593175 42.871051 451550.214139 4746665.987387 1852.408000 3195.631000 19.519406 0.863028 -34.335044 11.8941 0.521 3199.415607 -8.96039
-111.593176 42.871029 451550.165107 4746663.549036 1852.408000 3195.588000 19.517421 0.863028 -34.335044 11.8941 0.521 3199.374592 -9.00141
-111.593176 42.871007 451550.120898 4746661.111095 1852.408000 3195.542000 19.515436 0.863028 -34.335045 11.8941 0.521 3199.330577 -9.04542
-111.593176 42.870985 451550.081265 4746658.673455 1852.408000 3195.494000 19.513451 0.863028 -34.335045 11.8941 0.521 3199.284562 -9.09144
-111.593176 42.870963 451550.045718 4746656.236231 1852.408000 3195.443000 19.511466 0.863028 -34.335045 11.8941 0.521 3199.235548 -9.14045
-111.593177 42.870941 451550.013689 4746653.799648 1852.408000 3195.390000 19.509481 0.863028 -34.335045 11.8941 0.521 3199.184533 -9.19147
-111.593177 42.870919 451549.984850 4746651.363709 1852.408000 3195.336000 19.507496 0.863028 -34.335045 11.8941 0.521 3199.132518 -9.24348
-111.593177 42.870897 451549.958630 4746648.928528 1852.408000 3195.280000 19.505510 0.863028 -34.335045 11.8941 0.521 3199.078503 -9.2975
-111.593177 42.870875 451549.934377 4746646.494223 1852.408000 3195.223000 19.503525 0.863028 -34.335045 11.8941 0.521 3199.023488 -9.35251
-111.593177 42.870853 451549.911764 4746644.060794 1852.408000 3195.166000 19.501540 0.863028 -34.335045 11.8941 0.521 3198.968473 -9.40753
-111.593177 42.870831 451549.890057 4746641.628470 1852.408000 3195.108000 19.499555 0.863028 -34.335045 11.8941 0.521 3198.912458 -9.46354
-111.593177 42.870809 451549.868847 4746639.197252 1852.408000 3195.051000 19.497570 0.863028 -34.335045 11.8941 0.521 3198.857443 -9.51856
-111.593177 42.870788 451549.847484 4746636.767368 1852.408000 3194.994000 19.495675 0.863028 -34.335045 11.8941 0.521 3198.802338 -9.57366
-111.593177 42.870766 451549.825394 4746634.338711 1852.408000 3194.937000 19.493690 0.863028 -34.335045 11.8941 0.521 3198.747323 -9.62868
-111.593177 42.870744 451549.802090 4746631.911506 1852.408000 3194.882000 19.491705 0.863028 -34.335045 11.8941 0.521 3198.694309 -9.68169
-111.593177 42.870722 451549.777162 4746629.485756 1852.408000 3194.828000 19.489720 0.863028 -34.335045 11.8941 0.521 3198.642294 -9.73371
-111.593178 42.870700 451549.749876 4746627.061578 1852.408000 3194.775000 19.487735 0.863028 -34.335045 11.8941 0.521 3198.591279 -9.78472
-111.593178 42.870678 451549.719988 4746624.639084 1852.408000 3194.724000 19.485750 0.863028 -34.335045 11.8941 0.521 3198.542264 -9.83374
-111.593178 42.870657 451549.686926 4746622.218277 1852.408000 3194.675000 19.483855 0.863028 -34.335045 11.8941 0.521 3198.495159 -9.88084
-111.593178 42.870635 451549.650283 4746619.799273 1852.408000 3194.628000 19.481870 0.863028 -34.335045 11.8941 0.521 3198.450144 -9.92586
-111.593178 42.870613 451549.609814 4746617.382073 1852.408000 3194.583000 19.479885 0.863028 -34.335045 11.8941 0.521 3198.407129 -9.96887
-111.593179 42.870591 451549.565028 4746614.966680 1852.408000 3194.541000 19.477900 0.863028 -34.335045 11.8941 0.521 3198.367114 -10.0089
-111.593179 42.870569 451549.515845 4746612.553317 1852.408000 3194.501000 19.475914 0.863028 -34.335045 11.8941 0.521 3198.329099 -10.0469
-111.593180 42.870548 451549.461857 4746610.141875 1852.408000 3194.463000 19.474020 0.863028 -34.335045 11.8941 0.521 3198.292994 -10.083
-111.593180 42.870526 451549.403063 4746607.732467 1852.408000 3194.427000 19.472034 0.863028 -34.335045 11.8941 0.521 3198.258979 -10.117
-111.593181 42.870504 451549.339220 4746605.325093 1852.408000 3194.393000 19.470049 0.863028 -34.335045 11.8941 0.521 3198.226964 -10.149
-111.593181 42.870483 451549.270407 4746602.919641 1852.408000 3194.362000 19.468154 0.863028 -34.335045 11.8941 0.521 3198.197859 -10.1781
-111.593182 42.870461 451549.196545 4746600.516336 1852.408000 3194.333000 19.466169 0.863028 -34.335045 11.8941 0.521 3198.170844 -10.2052
-111.593183 42.870439 451549.117714 4746598.115064 1852.408000 3194.306000 19.464184 0.863028 -34.335045 11.8941 0.521 3198.145830 -10.2302
-111.593184 42.870418 451549.034079 4746595.715825 1852.408000 3194.281000 19.462289 0.863028 -34.335045 11.8941 0.521 3198.122724 -10.2533
-111.593185 42.870396 451548.945802 4746593.318618 1852.408000 3194.257000 19.460304 0.863028 -34.335045 11.8941 0.521 3198.100710 -10.2753
-111.593185 42.870375 451548.853128 4746590.923440 1852.408000 3194.235000 19.458409 0.863028 -34.335045 11.8941 0.521 3198.080604 -10.2954
-111.593186 42.870353 451548.756465 4746588.530179 1852.408000 3194.214000 19.456424 0.863028 -34.335045 11.8941 0.521 3198.061590 -10.3144
-111.593187 42.870332 451548.656058 4746586.138832 1852.408000 3194.195000 19.454529 0.863028 -34.335045 11.8941 0.521 3198.044484 -10.3315
-111.593189 42.870310 451548.552315 4746583.749396 1852.408000 3194.176000 19.452544 0.863028 -34.335045 11.8941 0.521 3198.027470 -10.3485
-111.593190 42.870289 451548.445727 4746581.361868 1852.408000 3194.159000 19.450649 0.863028 -34.335045 11.8941 0.521 3198.012364 -10.3636
-111.593191 42.870267 451548.336782 4746578.976022 1852.408000 3194.142000 19.448664 0.863028 -34.335045 11.8941 0.522 3197.997350 -10.3776
-111.593192 42.870246 451548.226133 4746576.591855 1852.408000 3194.126000 19.446770 0.863028 -34.335045 11.8941 0.522 3197.983244 -10.3918
-111.593193 42.870224 451548.114188 4746574.209251 1852.408000 3194.110000 19.444784 0.863028 -34.335045 11.8941 0.522 3197.969230 -10.4058
-111.593194 42.870203 451548.001601 4746571.828206 1852.408000 3194.094000 19.442890 0.863028 -34.335045 11.8941 0.522 3197.955124 -10.4199
-111.593195 42.870181 451547.889024 4746569.448605 1852.408000 3194.079000 19.440904 0.863028 -34.335045 11.8941 0.522 3197.942110 -10.4329
-111.593197 42.870160 451547.777027 4746567.070333 1852.408000 3194.063000 19.439010 0.863028 -34.335045 11.8941 0.522 3197.928004 -10.447
-111.593198 42.870138 451547.666347 4746564.693384 1852.408000 3194.048000 19.437024 0.863028 -34.335045 11.8941 0.522 3197.914990 -10.46
-111.593199 42.870117 451547.557553 4746562.317421 1852.408000 3194.033000 19.435130 0.863028 -34.335045 11.8941 0.522 3197.901884 -10.4731
-111.593200 42.870096 451547.451298 4746559.942440 1852.408000 3194.017000 19.433235 0.863028 -34.335045 11.8941 0.522 3197.887779 -10.4872
-111.593201 42.870074 451547.348235 4746557.568436 1852.408000 3194.001000 19.431250 0.863028 -34.335045 11.8941 0.522 3197.873764 -10.5012
-111.593202 42.870053 451547.249017 4746555.195182 1852.408000 3193.986000 19.429355 0.863028 -34.335045 11.8941 0.522 3197.860659 -10.5143
-111.593203 42.870031 451547.154131 4746552.822452 1852.408000 3193.970000 19.427370 0.863028 -34.335045 11.8941 0.522 3197.846644 -10.5284
-111.593204 42.870010 451547.064233 4746550.450354 1852.408000 3193.954000 19.425475 0.863028 -34.335045 11.8941 0.522 3197.832539 -10.5425
-111.593205 42.869989 451546.979891 4746548.078550 1852.408000 3193.938000 19.423580 0.863028 -34.335045 11.8941 0.522 3197.818434 -10.5566
-111.593205 42.869967 451546.901515 4746545.707148 1852.408000 3193.922000 19.421595 0.863028 -34.335045 11.8941 0.522 3197.804419 -10.5706
-111.593206 42.869946 451546.829511 4746543.335813 1852.408000 3193.907000 19.419700 0.863028 -34.335045 11.8941 0.522 3197.791314 -10.5837
-111.593207 42.869925 451546.764368 4746540.964429 1852.408000 3193.892000 19.417805 0.863028 -34.335045 11.8941 0.522 3197.778209 -10.5968
-111.593207 42.869903 451546.706495 4746538.592994 1852.408000 3193.877000 19.415820 0.863028 -34.335045 11.8941 0.522 3197.765194 -10.6098
-111.593208 42.869882 451546.656135 4746536.221394 1852.408000 3193.862000 19.413925 0.863028 -34.335045 11.8941 0.522 3197.752089 -10.6229
-111.593208 42.869861 451546.613451 4746533.849408 1852.408000 3193.849000 19.412030 0.863028 -34.335045 11.8941 0.522 3197.740984 -10.634
-111.593208 42.869839 451546.578851 4746531.477032 1852.408000 3193.836000 19.410045 0.863028 -34.335046 11.8941 0.522 3197.729969 -10.645
-111.593208 42.869818 451546.552252 4746529.104044 1852.408000 3193.824000 19.408150 0.863028 -34.335046 11.8941 0.522 3197.719864 -10.6551
-111.593208 42.869796 451546.533980 4746526.730442 1852.408000 3193.814000 19.406165 0.863028 -34.335046 11.8941 0.522 3197.711849 -10.6632
-111.593208 42.869775 451546.523871 4746524.356116 1852.408000 3193.804000 19.404270 0.863028 -34.335046 11.8941 0.522 3197.703744 -10.6713
-111.593208 42.869754 451546.522007 4746521.980955 1852.408000 3193.796000 19.402375 0.863028 -34.335046 11.8941 0.522 3197.697639 -10.6774
-111.593208 42.869732 451546.528306 4746519.604959 1852.408000 3193.790000 19.400390 0.863028 -34.335046 11.8941 0.522 3197.693624 -10.6814
-111.593207 42.869711 451546.542683 4746517.227906 1852.408000 3193.785000 19.398495 0.863028 -34.335046 11.8941 0.522 3197.690519 -10.6845
-111.593207 42.869689 451546.564978 4746514.849910 1852.408000 3193.782000 19.396510 0.863028 -34.335046 11.8941 0.522 3197.689504 -10.6855
-111.593206 42.869668 451546.594943 4746512.470748 1852.408000 3193.781000 19.394616 0.863028 -34.335046 11.8941 0.522 3197.690399 -10.6846
-111.593206 42.869647 451546.632415 4746510.090424 1852.408000 3193.782000 19.392721 0.863028 -34.335046 11.8941 0.522 3197.693294 -10.6817
-111.593205 42.869625 451546.677067 4746507.709049 1852.408000 3193.785000 19.390736 0.863028 -34.335046 11.8941 0.522 3197.698279 -10.6767
-111.593204 42.869604 451546.728653 4746505.326293 1852.408000 3193.791000 19.388841 0.863028 -34.335046 11.8941 0.522 3197.706174 -10.6688
-111.593203 42.869582 451546.786766 4746502.942381 1852.408000 3193.798000 19.386856 0.863028 -34.335046 11.8941 0.522 3197.715159 -10.6598
-111.593202 42.869561 451546.851078 4746500.557203 1852.408000 3193.809000 19.384961 0.863028 -34.335046 11.8941 0.522 3197.728054 -10.6469
-111.593201 42.869539 451546.921263 4746498.170763 1852.408000 3193.821000 19.382976 0.863028 -34.335046 11.8941 0.522 3197.742039 -10.633
-111.593200 42.869518 451546.996911 4746495.782951 1852.408000 3193.837000 19.381081 0.863028 -34.335046 11.8941 0.522 3197.759934 -10.6151
-111.593199 42.869496 451547.077696 4746493.393881 1852.408000 3193.854000 19.379096 0.863028 -34.335046 11.8941 0.522 3197.778919 -10.5961
-111.593198 42.869475 451547.163047 4746491.003558 1852.408000 3193.875000 19.377201 0.863028 -34.335046 11.8941 0.522 3197.801814 -10.5732
-111.593196 42.869453 451547.252717 4746488.611872 1852.408000 3193.898000 19.375216 0.863028 -34.335046 11.8941 0.522 3197.826799 -10.5482
-111.593195 42.869432 451547.346218 4746486.218937 1852.408000 3193.924000 19.373321 0.863028 -34.335046 11.8941 0.522 3197.854694 -10.5203
-111.593193 42.869410 451547.443142 4746483.824868 1852.408000 3193.952000 19.371336 0.863028 -34.335046 11.8941 0.522 3197.884679 -10.4903
-111.593192 42.869389 451547.542997 4746481.429445 1852.408000 3193.983000 19.369441 0.863028 -34.335046 11.8941 0.522 3197.917574 -10.4574
-111.593191 42.869367 451547.645540 4746479.032782 1852.408000 3194.016000 19.367456 0.863028 -34.335046 11.8941 0.522 3197.952559 -10.4224
-111.593189 42.869345 451547.750362 4746476.635103 1852.408000 3194.051000 19.365471 0.863028 -34.335046 11.8941 0.522 3197.989544 -10.3855
-111.593188 42.869324 451547.856891 4746474.236191 1852.408000 3194.089000 19.363576 0.863028 -34.335046 11.8941 0.522 3198.029439 -10.3456
-111.593186 42.869302 451547.964882 4746471.836158 1852.408000 3194.128000 19.361591 0.863028 -34.335046 11.8941 0.522 3198.070424 -10.3046
-111.593185 42.869281 451548.073929 4746469.435118 1852.408000 3194.170000 19.359696 0.863028 -34.335046 11.8941 0.522 3198.114319 -10.2607
-111.593183 42.869259 451548.183704 4746467.033074 1852.408000 3194.212000 19.357711 0.863028 -34.335046 11.8941 0.522 3198.158304 -10.2167
-111.593181 42.869237 451548.293716 4746464.629917 1852.408000 3194.256000 19.355726 0.863028 -34.335046 11.8941 0.522 3198.204289 -10.1707
-111.593180 42.869216 451548.403804 4746462.225983 1852.408000 3194.301000 19.353831 0.863028 -34.335046 11.8941 0.522 3198.251184 -10.1238
-111.593178 42.869194 451548.513396 4746459.821163 1852.408000 3194.347000 19.351846 0.863028 -34.335046 11.8941 0.522 3198.299169 -10.0758
-111.593177 42.869172 451548.622410 4746457.415459 1852.408000 3194.393000 19.349861 0.863028 -34.335046 11.8941 0.522 3198.347154 -10.0278
-111.593175 42.869151 451548.730275 4746455.008986 1852.408000 3194.439000 19.347966 0.863028 -34.335046 11.8941 0.522 3198.395049 -9.97995
-111.593174 42.869129 451548.836910 4746452.601745 1852.408000 3194.485000 19.345981 0.863028 -34.335046 11.8941 0.522 3198.443034 -9.93197
