Long Lat Easting Northing Elev ObsGrav TheoreticalCorr AtmosphericCorr FreeAirCorr BougerABCorr TerrCorr TCBougGrav TCBougAn
-111.597288 42.887547 451227.260729 4748500.244110 1852.408000 3195.135000 21.007908 0.863028 -34.335030 11.8941 0.523 3197.431091 -10.9429
-111.597317 42.887546 451224.889032 4748500.173872 1852.408000 3195.133000 21.007818 0.863028 -34.335030 11.8941 0.523 3197.429181 -10.9448
-111.597346 42.887546 451222.517514 4748500.105855 1852.408000 3195.128000 21.007818 0.863028 -34.335030 11.8941 0.523 3197.424181 -10.9498
-111.597375 42.887545 451220.146174 4748500.039947 1852.408000 3195.120000 21.007728 0.863028 -34.335030 11.8941 0.523 3197.416272 -10.9577
-111.597404 42.887544 451217.775096 4748499.976371 1852.408000 3195.108000 21.007637 0.863028 -34.335030 11.8941 0.523 3197.404362 -10.9696
-111.597433 42.887543 451215.404280 4748499.915237 1852.408000 3195.093000 21.007547 0.863028 -34.335030 11.8941 0.523 3197.389452 -10.9845
-111.597462 42.887543 451213.033807 4748499.856544 1852.408000 3195.075000 21.007547 0.863028 -34.335030 11.8941 0.523 3197.371452 -11.0025
-111.597492 42.887542 451210.663681 4748499.800515 1852.408000 3195.054000 21.007457 0.863028 -34.335030 11.8941 0.523 3197.350542 -11.0235
-111.597521 42.887542 451208.293981 4748499.747149 1852.408000 3195.031000 21.007457 0.863028 -34.335030 11.8941 0.522 3197.327542 -11.0475
-111.597550 42.887541 451205.924791 4748499.696556 1852.408000 3195.006000 21.007367 0.863028 -34.335030 11.8941 0.522 3197.302632 -11.0724
-111.597579 42.887540 451203.556030 4748499.648849 1852.408000 3194.979000 21.007276 0.863028 -34.335030 11.8941 0.522 3197.275723 -11.0993
-111.597608 42.887540 451201.187862 4748499.604136 1852.408000 3194.950000 21.007276 0.863028 -34.335030 11.8941 0.522 3197.246723 -11.1283
-111.597637 42.887539 451198.820206 4748499.562530 1852.408000 3194.920000 21.007186 0.863028 -34.335030 11.8941 0.522 3197.216813 -11.1582
-111.597665 42.887539 451196.453143 4748499.524031 1852.408000 3194.888000 21.007186 0.863028 -34.335030 11.8941 0.522 3197.184813 -11.1902
-111.597694 42.887538 451194.086756 4748499.488747 1852.408000 3194.857000 21.007096 0.863028 -34.335030 11.8941 0.522 3197.153903 -11.2211
-111.597723 42.887538 451191.720964 4748499.456681 1852.408000 3194.824000 21.007096 0.863028 -34.335030 11.8941 0.522 3197.120903 -11.2541
-111.597752 42.887537 451189.355930 4748499.427831 1852.408000 3194.792000 21.007006 0.863028 -34.335030 11.8941 0.522 3197.088993 -11.286
-111.597781 42.887537 451186.991491 4748499.402420 1852.408000 3194.759000 21.007006 0.863028 -34.335030 11.8941 0.522 3197.055993 -11.319
-111.597810 42.887537 451184.627810 4748499.380225 1852.408000 3194.727000 21.007006 0.863028 -34.335030 11.8941 0.522 3197.023993 -11.351
-111.597839 42.887536 451182.264888 4748499.361357 1852.408000 3194.695000 21.006916 0.863028 -34.335030 11.8941 0.522 3196.992084 -11.3829
-111.597868 42.887536 451179.902642 4748499.345705 1852.408000 3194.664000 21.006916 0.863028 -34.335030 11.8941 0.522 3196.961084 -11.4139
-111.597897 42.887536 451177.541155 4748499.333381 1852.408000 3194.634000 21.006916 0.863028 -34.335030 11.8941 0.522 3196.931084 -11.4439
-111.597926 42.887536 451175.180424 4748499.324161 1852.408000 3194.605000 21.006916 0.863028 -34.335030 11.8941 0.522 3196.902084 -11.4729
-111.597955 42.887535 451172.820368 4748499.317936 1852.408000 3194.577000 21.006825 0.863028 -34.335030 11.8941 0.522 3196.874174 -11.5008
-111.597984 42.887535 451170.461150 4748499.314704 1852.408000 3194.550000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.847174 -11.5288
-111.598013 42.887535 451168.102604 4748499.314133 1852.408000 3194.524000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.821174 -11.5548
-111.598042 42.887535 451165.744813 4748499.316334 1852.408000 3194.499000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.796174 -11.5798
-111.598070 42.887535 451163.387692 4748499.320975 1852.408000 3194.476000 21.006825 0.863028 -34.335030 11.8941 0.522 3196.773174 -11.6018
-111.598099 42.887535 451161.031322 4748499.327832 1852.408000 3194.454000 21.006825 0.863028 -34.335030 11.8941 0.522 3196.751174 -11.6238
-111.598128 42.887535 451158.675620 4748499.336683 1852.408000 3194.434000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.731174 -11.6448
-111.598157 42.887535 451156.320584 4748499.347419 1852.408000 3194.415000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.712174 -11.6638
-111.598186 42.887535 451153.966294 4748499.359705 1852.408000 3194.398000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.695174 -11.6808
-111.598215 42.887535 451151.612585 4748499.373431 1852.408000 3194.383000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.680174 -11.6958
-111.598243 42.887535 451149.259537 4748499.388042 1852.408000 3194.370000 21.006825 0.863028 -34.335030 11.8941 0.522 3196.667174 -11.7078
-111.598272 42.887535 451146.907067 4748499.403649 1852.408000 3194.360000 21.006825 0.863028 -34.335030 11.8941 0.521 3196.657174 -11.7188
-111.598301 42.887535 451144.555172 4748499.419697 1852.408000 3194.351000 21.006825 0.863028 -34.335030 11.8941 0.522 3196.648174 -11.7268
-111.598330 42.887535 451142.203933 4748499.436075 1852.408000 3194.345000 21.006825 0.863028 -34.335030 11.8941 0.522 3196.642174 -11.7328
-111.598359 42.887534 451139.853183 4748499.452449 1852.408000 3194.341000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.638264 -11.7367
-111.598387 42.887534 451137.503003 4748499.468598 1852.408000 3194.341000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.638264 -11.7367
-111.598416 42.887534 451135.153392 4748499.484300 1852.408000 3194.343000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.640264 -11.7347
-111.598445 42.887534 451132.804185 4748499.499334 1852.408000 3194.349000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.646264 -11.7287
-111.598474 42.887534 451130.455543 4748499.513586 1852.408000 3194.358000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.655264 -11.7197
-111.598502 42.887534 451128.107383 4748499.526615 1852.408000 3194.371000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.668264 -11.7067
-111.598531 42.887534 451125.759705 4748499.538531 1852.408000 3194.388000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.685264 -11.6897
-111.598560 42.887534 451123.412426 4748499.549111 1852.408000 3194.409000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.706264 -11.6687
-111.598589 42.887534 451121.065625 4748499.558135 1852.408000 3194.434000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.731264 -11.6437
-111.598617 42.887534 451118.719221 4748499.565491 1852.408000 3194.464000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.761264 -11.6137
-111.598646 42.887534 451116.373215 4748499.571290 1852.408000 3194.498000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.795264 -11.5797
-111.598675 42.887534 451114.027604 4748499.575421 1852.408000 3194.537000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.834264 -11.5407
-111.598704 42.887534 451111.682390 4748499.577884 1852.408000 3194.580000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.877264 -11.4977
-111.598732 42.887534 451109.337491 4748499.578680 1852.408000 3194.627000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.924264 -11.4507
-111.598761 42.887534 451106.992988 4748499.577809 1852.408000 3194.680000 21.006735 0.863028 -34.335030 11.8941 0.522 3196.977264 -11.3977
-111.598790 42.887533 451104.648800 4748499.575270 1852.408000 3194.736000 21.006645 0.863028 -34.335030 11.8941 0.522 3197.033354 -11.3416
-111.598818 42.887533 451102.304848 4748499.571397 1852.408000 3194.796000 21.006645 0.863028 -34.335030 11.8941 0.522 3197.093354 -11.2816
-111.598847 42.887533 451099.961293 4748499.566079 1852.408000 3194.860000 21.006645 0.863028 -34.335030 11.8941 0.522 3197.157354 -11.2176
-111.598876 42.887533 451097.617975 4748499.559539 1852.408000 3194.928000 21.006645 0.863028 -34.335030 11.8941 0.522 3197.225354 -11.1496
-111.598904 42.887533 451095.274894 4748499.551887 1852.408000 3194.999000 21.006645 0.863028 -34.335030 11.8941 0.522 3197.296354 -11.0786
-111.598933 42.887532 451092.932051 4748499.543234 1852.408000 3195.072000 21.006555 0.863028 -34.335030 11.8941 0.522 3197.369445 -11.0056
-111.598962 42.887532 451090.589366 4748499.533915 1852.408000 3195.148000 21.006555 0.863028 -34.335030 11.8941 0.522 3197.445445 -10.9296
-111.598991 42.887532 451088.246921 4748499.523929 1852.408000 3195.225000 21.006555 0.863028 -34.335030 11.8941 0.522 3197.522445 -10.8526
-111.599019 42.887532 451085.904637 4748499.513498 1852.408000 3195.303000 21.006555 0.863028 -34.335030 11.8941 0.522 3197.600445 -10.7746
-111.599048 42.887531 451083.562514 4748499.502845 1852.408000 3195.383000 21.006464 0.863028 -34.335030 11.8941 0.522 3197.680535 -10.6945
-111.599077 42.887531 451081.220555 4748499.492191 1852.408000 3195.462000 21.006464 0.863028 -34.335030 11.8941 0.521 3197.759535 -10.6165
-111.599105 42.887531 451078.878595 4748499.481539 1852.408000 3195.541000 21.006464 0.863028 -34.335030 11.8941 0.521 3197.838535 -10.5375
-111.599134 42.887531 451076.536721 4748499.471330 1852.408000 3195.618000 21.006464 0.863028 -34.335030 11.8941 0.521 3197.915535 -10.4605
-111.599163 42.887530 451074.194848 4748499.461456 1852.408000 3195.694000 21.006374 0.863028 -34.335030 11.8941 0.521 3197.991625 -10.3844
-111.599191 42.887530 451071.853063 4748499.452248 1852.408000 3195.768000 21.006374 0.863028 -34.335030 11.8941 0.521 3198.065625 -10.3104
-111.599220 42.887530 451069.511201 4748499.443819 1852.408000 3195.840000 21.006374 0.863028 -34.335030 11.8941 0.521 3198.137625 -10.2384
-111.599249 42.887530 451067.169345 4748499.436279 1852.408000 3195.908000 21.006374 0.863028 -34.335030 11.8941 0.521 3198.205625 -10.1704
-111.599277 42.887529 451064.827414 4748499.429628 1852.408000 3195.973000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.270715 -10.1053
-111.599306 42.887529 451062.485328 4748499.424201 1852.408000 3196.035000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.332715 -10.0433
-111.599335 42.887529 451060.143169 4748499.419886 1852.408000 3196.092000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.389715 -9.98628
-111.599363 42.887529 451057.800772 4748499.416684 1852.408000 3196.145000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.442715 -9.93328
-111.599392 42.887529 451055.458303 4748499.414816 1852.408000 3196.193000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.490715 -9.88528
-111.599421 42.887529 451053.115517 4748499.414284 1852.408000 3196.237000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.534715 -9.84128
-111.599449 42.887528 451050.772577 4748499.414975 1852.408000 3196.276000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.573806 -9.80219
-111.599478 42.887528 451048.429401 4748499.417001 1852.408000 3196.311000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.608806 -9.76719
-111.599507 42.887528 451046.085824 4748499.420142 1852.408000 3196.340000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.637806 -9.73819
-111.599536 42.887528 451043.742094 4748499.424616 1852.408000 3196.366000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.663806 -9.71219
-111.599564 42.887528 451041.397963 4748499.430206 1852.408000 3196.387000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.684806 -9.69119
-111.599593 42.887528 451039.053515 4748499.437019 1852.408000 3196.404000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.701806 -9.67419
-111.599622 42.887528 451036.708664 4748499.444725 1852.408000 3196.416000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.713806 -9.66219
-111.599650 42.887528 451034.363494 4748499.453433 1852.408000 3196.426000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.723806 -9.65219
-111.599679 42.887528 451032.017922 4748499.463034 1852.408000 3196.431000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.728806 -9.64719
-111.599708 42.887528 451029.671948 4748499.473526 1852.408000 3196.434000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.731806 -9.64419
-111.599737 42.887528 451027.325571 4748499.484689 1852.408000 3196.434000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.731806 -9.64419
-111.599765 42.887528 451024.978789 4748499.496410 1852.408000 3196.431000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.728806 -9.64719
-111.599794 42.887527 451022.631603 4748499.508802 1852.408000 3196.426000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.723896 -9.6521
-111.599823 42.887527 451020.283931 4748499.521641 1852.408000 3196.419000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.716896 -9.6591
-111.599852 42.887527 451017.935772 4748499.534930 1852.408000 3196.411000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.708896 -9.6671
-111.599880 42.887527 451015.587207 4748499.548555 1852.408000 3196.401000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.698896 -9.6771
-111.599909 42.887527 451013.238237 4748499.562628 1852.408000 3196.389000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.686896 -9.6891
-111.599938 42.887527 451010.888697 4748499.576817 1852.408000 3196.377000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.674896 -9.7011
-111.599967 42.887527 451008.538831 4748499.591342 1852.408000 3196.364000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.661896 -9.7141
-111.599995 42.887527 451006.188396 4748499.606095 1852.408000 3196.351000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.648896 -9.7271
-111.600024 42.887527 451003.837555 4748499.621073 1852.408000 3196.337000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.634896 -9.7411
-111.600053 42.887527 451001.486224 4748499.636277 1852.408000 3196.323000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.620896 -9.7551
-111.600082 42.887527 450999.134487 4748499.651708 1852.408000 3196.309000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.606896 -9.7691
-111.600111 42.887527 450996.782181 4748499.667365 1852.408000 3196.295000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.592896 -9.7831
-111.600139 42.887527 450994.429549 4748499.683358 1852.408000 3196.280000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.577896 -9.7981
-111.600168 42.887527 450992.076349 4748499.699690 1852.408000 3196.266000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.563896 -9.8121
-111.600197 42.887527 450989.722824 4748499.716358 1852.408000 3196.253000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.550896 -9.8251
-111.600226 42.887527 450987.368732 4748499.733586 1852.408000 3196.239000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.536896 -9.8391
-111.600255 42.887527 450985.014235 4748499.751262 1852.408000 3196.226000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.523896 -9.8521
-111.600284 42.887527 450982.659332 4748499.769385 1852.408000 3196.213000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.510896 -9.8651
-111.600312 42.887527 450980.303945 4748499.788291 1852.408000 3196.201000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.498896 -9.8771
-111.600341 42.887527 450977.948156 4748499.807977 1852.408000 3196.190000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.487896 -9.8881
-111.600370 42.887527 450975.591963 4748499.828445 1852.408000 3196.179000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.476896 -9.8991
-111.600399 42.887527 450973.235369 4748499.849804 1852.408000 3196.168000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.465896 -9.9101
-111.600428 42.887527 450970.878292 4748499.872167 1852.408000 3196.159000 21.006103 0.863028 -34.335030 11.8941 0.521 3198.456896 -9.9191
-111.600457 42.887528 450968.520814 4748499.895645 1852.408000 3196.150000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.447806 -9.92819
-111.600486 42.887528 450966.163019 4748499.920347 1852.408000 3196.142000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.439806 -9.93619
-111.600514 42.887528 450963.804743 4748499.946386 1852.408000 3196.135000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.432806 -9.94319
-111.600543 42.887528 450961.446150 4748499.973761 1852.408000 3196.129000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.426806 -9.94919
-111.600572 42.887528 450959.087078 4748500.002694 1852.408000 3196.124000 21.006194 0.863028 -34.335030 11.8941 0.520 3198.421806 -9.95519
-111.600601 42.887528 450956.727772 4748500.033185 1852.408000 3196.121000 21.006194 0.863028 -34.335030 11.8941 0.520 3198.418806 -9.95819
-111.600630 42.887528 450954.367989 4748500.065346 1852.408000 3196.118000 21.006194 0.863028 -34.335030 11.8941 0.520 3198.415806 -9.96119
-111.600659 42.887528 450952.007973 4748500.099397 1852.408000 3196.117000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.414806 -9.96119
-111.600688 42.887528 450949.647563 4748500.135229 1852.408000 3196.117000 21.006194 0.863028 -34.335030 11.8941 0.521 3198.414806 -9.96119
-111.600717 42.887529 450947.286839 4748500.173062 1852.408000 3196.119000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.416715 -9.95928
-111.600746 42.887529 450944.925805 4748500.213009 1852.408000 3196.122000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.419715 -9.95628
-111.600775 42.887529 450942.564458 4748500.255069 1852.408000 3196.126000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.423715 -9.95228
-111.600804 42.887529 450940.202883 4748500.299352 1852.408000 3196.131000 21.006284 0.863028 -34.335030 11.8941 0.521 3198.428715 -9.94728
-111.600832 42.887530 450937.840917 4748500.346082 1852.408000 3196.138000 21.006374 0.863028 -34.335030 11.8941 0.521 3198.435625 -9.94037
-111.600861 42.887530 450935.478804 4748500.395146 1852.408000 3196.146000 21.006374 0.863028 -34.335030 11.8941 0.521 3198.443625 -9.93237
-111.600890 42.887530 450933.116383 4748500.446878 1852.408000 3196.156000 21.006374 0.863028 -34.335030 11.8941 0.521 3198.453625 -9.92237
-111.600919 42.887531 450930.753735 4748500.501056 1852.408000 3196.166000 21.006464 0.863028 -34.335030 11.8941 0.521 3198.463535 -9.91246
-111.600948 42.887531 450928.390862 4748500.558012 1852.408000 3196.178000 21.006464 0.863028 -34.335030 11.8941 0.521 3198.475535 -9.90046
-111.600977 42.887531 450926.027681 4748500.617637 1852.408000 3196.191000 21.006464 0.863028 -34.335030 11.8941 0.521 3198.488535 -9.88746
-111.601006 42.887532 450923.664358 4748500.680151 1852.408000 3196.205000 21.006555 0.863028 -34.335030 11.8941 0.521 3198.502445 -9.87355
-111.601035 42.887532 450921.300811 4748500.745665 1852.408000 3196.220000 21.006555 0.863028 -34.335030 11.8941 0.521 3198.517445 -9.85855
-111.601064 42.887533 450918.937121 4748500.813958 1852.408000 3196.236000 21.006645 0.863028 -34.335030 11.8941 0.521 3198.533354 -9.84265
-111.601093 42.887533 450916.573208 4748500.885363 1852.408000 3196.253000 21.006645 0.863028 -34.335030 11.8941 0.521 3198.550354 -9.82565
-111.601122 42.887534 450914.209072 4748500.959880 1852.408000 3196.271000 21.006735 0.863028 -34.335030 11.8941 0.521 3198.568264 -9.80774
-111.601151 42.887534 450911.844712 4748501.037397 1852.408000 3196.289000 21.006735 0.863028 -34.335030 11.8941 0.521 3198.586264 -9.78974
-111.601180 42.887535 450909.480212 4748501.118026 1852.408000 3196.309000 21.006825 0.863028 -34.335030 11.8941 0.521 3198.606174 -9.76983
-111.601209 42.887535 450907.115490 4748501.201988 1852.408000 3196.329000 21.006825 0.863028 -34.335030 11.8941 0.521 3198.626174 -9.74983
-111.601238 42.887536 450904.750545 4748501.288952 1852.408000 3196.349000 21.006916 0.863028 -34.335030 11.8941 0.521 3198.646084 -9.72992
-111.601267 42.887537 450902.385378 4748501.379138 1852.408000 3196.371000 21.007006 0.863028 -34.335030 11.8941 0.520 3198.667993 -9.70901
-111.601296 42.887537 450900.020071 4748501.472547 1852.408000 3196.393000 21.007006 0.863028 -34.335030 11.8941 0.520 3198.689993 -9.68701
-111.601325 42.887538 450897.654459 4748501.569068 1852.408000 3196.416000 21.007096 0.863028 -34.335030 11.8941 0.520 3198.712903 -9.6641
-111.601354 42.887539 450895.288544 4748501.668813 1852.408000 3196.440000 21.007186 0.863028 -34.335030 11.8941 0.521 3198.736813 -9.63919
-111.601383 42.887540 450892.922405 4748501.771558 1852.408000 3196.464000 21.007276 0.863028 -34.335030 11.8941 0.521 3198.760723 -9.61528
-111.601412 42.887540 450890.555962 4748501.877305 1852.408000 3196.489000 21.007276 0.863028 -34.335030 11.8941 0.521 3198.785723 -9.59028
-111.601441 42.887541 450888.189294 4748501.986053 1852.408000 3196.515000 21.007367 0.863028 -34.335030 11.8941 0.521 3198.811632 -9.56437
-111.601470 42.887542 450885.822158 4748502.097692 1852.408000 3196.541000 21.007457 0.863028 -34.335030 11.8941 0.521 3198.837542 -9.53846
-111.601499 42.887543 450883.454714 4748502.212111 1852.408000 3196.568000 21.007547 0.863028 -34.335030 11.8941 0.521 3198.864452 -9.51155
-111.601528 42.887544 450881.086882 4748502.329198 1852.408000 3196.596000 21.007637 0.863028 -34.335030 11.8941 0.521 3198.892362 -9.48364
-111.601557 42.887545 450878.718659 4748502.448844 1852.408000 3196.624000 21.007728 0.863028 -34.335030 11.8941 0.520 3198.920272 -9.45673
-111.601586 42.887546 450876.349964 4748502.570936 1852.408000 3196.653000 21.007818 0.863028 -34.335030 11.8941 0.521 3198.949181 -9.42682
-111.600322 42.891967 450982.996315 4748992.787041 1852.408000 3195.908000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.805241 -10.5698
-111.600294 42.891967 450985.306386 4748992.792333 1852.408000 3195.877000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.774241 -10.6008
-111.600266 42.891967 450987.616129 4748992.797296 1852.408000 3195.845000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.742241 -10.6328
-111.600238 42.891967 450989.925379 4748992.801929 1852.408000 3195.813000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.710241 -10.6648
-111.600209 42.891968 450992.234381 4748992.806010 1852.408000 3195.781000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.678151 -10.6968
-111.600181 42.891968 450994.543051 4748992.809427 1852.408000 3195.749000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.646151 -10.7288
-111.600153 42.891968 450996.851633 4748992.811958 1852.408000 3195.716000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.613151 -10.7618
-111.600125 42.891968 450999.159963 4748992.813491 1852.408000 3195.683000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.580151 -10.7948
-111.600096 42.891968 451001.468285 4748992.813915 1852.408000 3195.651000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.548151 -10.8268
-111.600068 42.891968 451003.776599 4748992.813119 1852.408000 3195.619000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.516151 -10.8588
-111.600040 42.891969 451006.084984 4748992.810989 1852.408000 3195.587000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.484061 -10.8909
-111.600011 42.891969 451008.393522 4748992.807305 1852.408000 3195.557000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.454061 -10.9209
-111.599983 42.891969 451010.702294 4748992.802065 1852.408000 3195.527000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.424061 -10.9509
-111.599955 42.891969 451013.011381 4748992.795269 1852.408000 3195.499000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.396061 -10.9789
-111.599927 42.891969 451015.320700 4748992.786696 1852.408000 3195.472000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.369061 -11.0059
-111.599898 42.891969 451017.630498 4748992.776453 1852.408000 3195.446000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.343061 -11.0319
-111.599870 42.891969 451019.940853 4748992.764320 1852.408000 3195.422000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.319061 -11.0559
-111.599842 42.891969 451022.251686 4748992.750408 1852.408000 3195.401000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.298061 -11.0769
-111.599813 42.891969 451024.563159 4748992.734714 1852.408000 3195.381000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.278061 -11.0969
-111.599785 42.891969 451026.875273 4748992.717129 1852.408000 3195.364000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.261061 -11.1139
-111.599757 42.891969 451029.188109 4748992.697874 1852.408000 3195.349000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.246061 -11.1289
-111.599728 42.891969 451031.501748 4748992.676726 1852.408000 3195.336000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.233061 -11.1419
-111.599700 42.891969 451033.816192 4748992.653907 1852.408000 3195.326000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.223061 -11.1519
-111.599672 42.891969 451036.131521 4748992.629306 1852.408000 3195.319000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.216061 -11.1589
-111.599643 42.891969 451038.447738 4748992.603256 1852.408000 3195.314000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.211061 -11.1639
-111.599615 42.891969 451040.764923 4748992.575534 1852.408000 3195.312000 21.406935 0.863028 -34.335027 11.8941 0.522 3197.209061 -11.1659
-111.599587 42.891968 451043.082997 4748992.546473 1852.408000 3195.313000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.210151 -11.1648
-111.599558 42.891968 451045.402122 4748992.515962 1852.408000 3195.316000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.213151 -11.1618
-111.599530 42.891968 451047.722218 4748992.484113 1852.408000 3195.321000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.218151 -11.1568
-111.599501 42.891968 451050.043366 4748992.451146 1852.408000 3195.328000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.225151 -11.1498
-111.599473 42.891968 451052.365487 4748992.417063 1852.408000 3195.338000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.235151 -11.1398
-111.599444 42.891968 451054.688581 4748992.381974 1852.408000 3195.349000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.246151 -11.1288
-111.599416 42.891968 451057.012730 4748992.345989 1852.408000 3195.361000 21.406845 0.863028 -34.335027 11.8941 0.522 3197.258151 -11.1168
-111.599388 42.891967 451059.337771 4748992.309222 1852.408000 3195.375000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.272241 -11.1028
-111.599359 42.891967 451061.663787 4748992.271783 1852.408000 3195.389000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.286241 -11.0888
-111.599331 42.891967 451063.990778 4748992.233560 1852.408000 3195.404000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.301241 -11.0738
-111.599302 42.891967 451066.318581 4748992.194776 1852.408000 3195.419000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.316241 -11.0588
-111.599274 42.891967 451068.647280 4748992.155543 1852.408000 3195.433000 21.406754 0.863028 -34.335027 11.8941 0.522 3197.330241 -11.0448
-111.599245 42.891966 451070.976710 4748992.115861 1852.408000 3195.448000 21.406664 0.863028 -34.335027 11.8941 0.522 3197.345331 -11.0297
-111.599216 42.891966 451073.306872 4748992.075731 1852.408000 3195.461000 21.406664 0.863028 -34.335027 11.8941 0.522 3197.358331 -11.0167
